"Date/Time";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"Total Cooling";"General Lighting";"Computer + Equip";"Occupancy";"Solar Gains Exterior Windows";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Room Electricity";"Lighting";"Cooling (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"°C";
"07/01/2002 10:00:00";"-71,17019";"0,688079";"3,84145";"-93,76304";"20,86597";"12,27962";"15,71415";"33,46758";"-71,16811";"24,00021";"31,04668";"27,52344";"12,27962";"20,86597";"51,23663";"29,75";
"07/01/2002 11:00:00";"-83,95547";"0,685943";"4,513149";"-106,3572";"20,86597";"12,27962";"15,71465";"38,59655";"-83,95515";"24,00003";"32,79743";"28,39873";"12,27962";"20,86597";"58,11866";"30,75";
"07/01/2002 12:00:00";"0";"0,702827";"-0,274963";"0";"0";"0";"0";"51,03643";"0";"31,97714";"34,88491";"33,43103";"0";"0";"0";"31,75";
"07/01/2002 13:00:00";"-108,3336";"0,685843";"4,749802";"-151,7518";"20,86597";"12,27962";"8,831667";"49,47345";"-103,5355";"24,36365";"36,86941";"30,61653";"12,27962";"20,86597";"82,92446";"31,475";
"07/01/2002 14:00:00";"-127,0796";"0,685961";"4,573887";"-148,2318";"20,86597";"12,27962";"15,69456";"55,27884";"-126,9722";"24,00937";"37,43414";"30,72176";"12,27962";"20,86597";"81,00101";"30,85";
"07/01/2002 15:00:00";"-127,822";"0,687445";"4,124716";"-151,2084";"20,86597";"12,27962";"15,71011";"51,5999";"-127,7972";"24,00214";"37,66056";"30,83135";"12,27962";"20,86597";"82,62753";"30,175";
"07/01/2002 16:00:00";"-126,8012";"0,689038";"3,652862";"-149,9822";"20,86597";"12,27962";"15,71368";"47,76416";"-126,7956";"24,00049";"37,40377";"30,70213";"12,27962";"20,86597";"81,95749";"29,475";
"07/01/2002 17:00:00";"-119,7425";"0,690446";"3,228916";"-142,0707";"20,86597";"12,27962";"15,7145";"30,08607";"-119,7412";"24,00011";"36,43094";"30,21552";"12,27962";"20,86597";"77,63425";"28,85";
"07/01/2002 18:00:00";"0";"0,711605";"-2,874304";"0";"0";"0";"0";"5,352374";"0";"32,15081";"34,89284";"33,52182";"0";"0";"0";"28,175";
"07/01/2002 19:00:00";"0";"0,712481";"-3,524822";"0";"0";"0";"0";"0";"0";"32,68385";"33,94736";"33,31561";"0";"0";"0";"27,775";
"07/01/2002 20:00:00";"0";"0,712932";"-3,652418";"0";"0";"0";"0";"0";"0";"32,48262";"32,93724";"32,70993";"0";"0";"0";"27,4";
"07/01/2002 21:00:00";"0";"0,712027";"-3,320106";"0";"0";"0";"0";"0";"0";"31,6693";"32,0307";"31,85";"0";"0";"0";"27,075";
"07/01/2002 22:00:00";"0";"0,710832";"-2,988731";"0";"0";"0";"0";"0";"0";"30,89104";"31,19279";"31,04191";"0";"0";"0";"26,775";
"07/01/2002 23:00:00";"0";"0,709938";"-2,733391";"0";"0";"0";"0";"0";"0";"30,14548";"30,41683";"30,28116";"0";"0";"0";"26,4";
"08/01/2002";"0";"0,709053";"-2,471838";"0";"0";"0";"0";"0";"0";"29,44137";"29,68202";"29,5617";"0";"0";"0";"26,075";
"08/01/2002 01:00:00";"0";"0,707383";"-2,078392";"0";"0";"0";"0";"0";"0";"28,80387";"29,00289";"28,90338";"0";"0";"0";"26";
"08/01/2002 02:00:00";"0";"0,705739";"-1,689419";"0";"0";"0";"0";"0";"0";"28,2467";"28,4243";"28,3355";"0";"0";"0";"26";
"08/01/2002 03:00:00";"0";"0,70471";"-1,37791";"0";"0";"0";"0";"0";"0";"27,79988";"27,94959";"27,87473";"0";"0";"0";"26";
"08/01/2002 04:00:00";"0";"0,704881";"-1,448717";"0";"0";"0";"0";"0";"0";"27,37278";"27,53482";"27,4538";"0";"0";"0";"25,475";
"08/01/2002 05:00:00";"0";"0,705243";"-1,574985";"0";"0";"0";"0";"0";"0";"26,92401";"27,11666";"27,02034";"0";"0";"0";"24,85";
"08/01/2002 06:00:00";"0";"0,70578";"-1,743533";"0";"0";"0";"0";"1,62944";"0";"26,48245";"26,71949";"26,60097";"0";"0";"0";"24,175";
"08/01/2002 07:00:00";"0";"0,702653";"-0,793975";"0";"0";"0";"0";"9,739281";"0";"26,45927";"26,68755";"26,57341";"0";"0";"0";"25,5";
"08/01/2002 08:00:00";"-47,57454";"0,693906";"2,248572";"-94,00137";"20,86597";"12,27962";"14,30809";"21,15783";"-46,4155";"24,08932";"27,66854";"25,87893";"12,27962";"20,86597";"51,36687";"27,5";
"08/01/2002 09:00:00";"-58,44012";"0,68899";"3,680552";"-81,72824";"20,86597";"12,27962";"15,71473";"26,29458";"-58,44011";"24";"29,06668";"26,53334";"12,27962";"20,86597";"44,66024";"29,5";
"08/01/2002 10:00:00";"-67,70634";"0,687541";"4,119675";"-93,97623";"20,86597";"12,27962";"15,71474";"29,43033";"-67,70633";"24";"30,59319";"27,29659";"12,27962";"20,86597";"51,35313";"30,15";
"08/01/2002 11:00:00";"-79,5556";"0,687295";"4,203043";"-106,5331";"20,86597";"12,27962";"15,71474";"39,27181";"-79,5556";"24";"32,29899";"28,14949";"12,27962";"20,86597";"58,21479";"30,275";
"08/01/2002 12:00:00";"0";"0,704396";"-0,694713";"0";"0";"0";"0";"48,07738";"0";"31,28446";"34,10839";"32,69643";"0";"0";"0";"30,45";
"08/01/2002 13:00:00";"-99,74234";"0,687804";"4,206551";"-148,0555";"20,86597";"12,27962";"9,533224";"52,64433";"-94,98978";"24,35638";"36,10793";"30,23215";"12,27962";"20,86597";"80,90466";"30,65";
"08/01/2002 14:00:00";"-117,1609";"0,686314";"4,513737";"-141,3867";"20,86597";"12,27962";"15,65452";"41,72765";"-116,8568";"24,02695";"36,30616";"30,16656";"12,27962";"20,86597";"77,2605";"30,775";
"08/01/2002 15:00:00";"-118,5313";"0,685843";"4,644548";"-143,4929";"20,86597";"12,27962";"15,70189";"49,77887";"-118,4656";"24,00576";"36,5747";"30,29023";"12,27962";"20,86597";"78,41145";"30,95";
"08/01/2002 16:00:00";"-117,0992";"0,687421";"4,176828";"-141,6768";"20,86597";"12,27962";"15,71198";"35,07384";"-117,0851";"24,00123";"36,29813";"30,14968";"12,27962";"20,86597";"77,41902";"30,25";
"08/01/2002 17:00:00";"-108,8191";"0,689678";"3,50127";"-132,34";"20,86597";"12,27962";"15,71416";"12,12658";"-108,8163";"24,00025";"35,21696";"29,6086";"12,27962";"20,86597";"72,31693";"29,25";
"08/01/2002 18:00:00";"0";"0,709724";"-2,270657";"0";"0";"0";"0";"1,727816";"0";"31,35099";"33,93344";"32,64222";"0";"0";"0";"28,25";
"08/01/2002 19:00:00";"0";"0,71089";"-3,038022";"0";"0";"0";"0";"0";"0";"31,97631";"33,23706";"32,60669";"0";"0";"0";"27,775";
"08/01/2002 20:00:00";"0";"0,71115";"-3,225735";"0";"0";"0";"0";"0";"0";"31,86257";"32,39377";"32,12817";"0";"0";"0";"27,4";
"08/01/2002 21:00:00";"0";"0,711119";"-3,033764";"0";"0";"0";"0";"0";"0";"31,25249";"31,60129";"31,42689";"0";"0";"0";"27,075";
"08/01/2002 22:00:00";"0";"0,709255";"-2,615718";"0";"0";"0";"0";"0";"0";"30,57845";"30,87246";"30,72545";"0";"0";"0";"27";
"08/01/2002 23:00:00";"0";"0,708007";"-2,250505";"0";"0";"0";"0";"0";"0";"30,05514";"30,24315";"30,14915";"0";"0";"0";"27";
"09/01/2002";"0";"0,706803";"-1,898018";"0";"0";"0";"0";"0";"0";"29,54914";"29,69842";"29,62378";"0";"0";"0";"27";
"09/01/2002 01:00:00";"0";"0,705657";"-1,685924";"0";"0";"0";"0";"0";"0";"29,01979";"29,21734";"29,11856";"0";"0";"0";"26,775";
"09/01/2002 02:00:00";"0";"0,705456";"-1,639235";"0";"0";"0";"0";"0";"0";"28,57737";"28,77504";"28,6762";"0";"0";"0";"26,4";
"09/01/2002 03:00:00";"0";"0,705245";"-1,580868";"0";"0";"0";"0";"0";"0";"28,16688";"28,36777";"28,26732";"0";"0";"0";"26,075";
"09/01/2002 04:00:00";"0";"0,704632";"-1,390984";"0";"0";"0";"0";"0";"0";"27,81907";"28,00123";"27,91015";"0";"0";"0";"26";
"09/01/2002 05:00:00";"0";"0,703932";"-1,17785";"0";"0";"0";"0";"0";"0";"27,51222";"27,65836";"27,58529";"0";"0";"0";"26";
"09/01/2002 06:00:00";"0";"0,703279";"-0,981641";"0";"0";"0";"0";"1,265047";"0";"27,22968";"27,36044";"27,29506";"0";"0";"0";"26";
"09/01/2002 07:00:00";"0";"0,701018";"-0,297596";"0";"0";"0";"0";"7,037362";"0";"27,22648";"27,33673";"27,2816";"0";"0";"0";"26,975";
"09/01/2002 08:00:00";"-53,52561";"0,692952";"2,621906";"-107,517";"20,86597";"12,27962";"13,87314";"17,85701";"-51,55518";"24,39249";"28,11572";"26,2541";"12,27962";"20,86597";"58,75246";"28,35";
"09/01/2002 09:00:00";"-61,01205";"0,688513";"3,795583";"-90,57345";"20,86597";"12,27962";"15,70979";"28,73194";"-60,99639";"24,00164";"29,45369";"26,72766";"12,27962";"20,86597";"49,49369";"29,675";
"09/01/2002 10:00:00";"-72,04243";"0,686716";"4,37156";"-99,76615";"20,86597";"12,27962";"15,71413";"34,69193";"-72,04028";"24,00022";"31,18057";"27,59039";"12,27962";"20,86597";"54,51702";"30,525";
"09/01/2002 11:00:00";"-85,47245";"0,685327";"4,792046";"-112,3307";"20,86597";"12,27962";"15,71465";"45,37487";"-85,47211";"24,00003";"32,99883";"28,49943";"12,27962";"20,86597";"61,38287";"31,15";
"09/01/2002 12:00:00";"0";"0,702628";"-0,161302";"0";"0";"0";"0";"55,19236";"0";"31,88534";"34,71008";"33,29771";"0";"0";"0";"31,825";
"09/01/2002 13:00:00";"-107,256";"0,685363";"4,945734";"-153,7409";"20,86597";"12,27962";"8,978147";"63,90319";"-102,4209";"24,38107";"36,69926";"30,54017";"12,27962";"20,86597";"84,01144";"31,775";
"09/01/2002 14:00:00";"-126,8699";"0,684795";"4,943991";"-149,5399";"20,86597";"12,27962";"15,69381";"63,26517";"-126,7587";"24,0097";"37,33356";"30,67163";"12,27962";"20,86597";"81,71578";"31,4";
"09/01/2002 15:00:00";"-129,8772";"0,685447";"4,729902";"-154,0562";"20,86597";"12,27962";"15,70993";"61,65112";"-129,8513";"24,00224";"37,80262";"30,90243";"12,27962";"20,86597";"84,18373";"31,075";
"09/01/2002 16:00:00";"-129,5137";"0,687279";"4,176317";"-152,9506";"20,86597";"12,27962";"15,71362";"49,19887";"-129,5077";"24,00052";"37,6353";"30,81791";"12,27962";"20,86597";"83,57955";"30,25";
"09/01/2002 17:00:00";"-122,8633";"0,68954";"3,500514";"-145,2037";"20,86597";"12,27962";"15,71448";"31,36357";"-122,8619";"24,00012";"36,75504";"30,37758";"12,27962";"20,86597";"79,34628";"29,25";
"09/01/2002 18:00:00";"0";"0,712064";"-3,011613";"0";"0";"0";"0";"4,536874";"0";"32,42156";"35,26979";"33,84567";"0";"0";"0";"28,25";
"09/01/2002 19:00:00";"0";"0,713277";"-3,765754";"0";"0";"0";"0";"0";"0";"33,02602";"34,41827";"33,72215";"0";"0";"0";"27,775";
"09/01/2002 20:00:00";"0";"0,713826";"-3,91947";"0";"0";"0";"0";"0";"0";"32,86567";"33,45311";"33,15939";"0";"0";"0";"27,4";
"09/01/2002 21:00:00";"0";"0,713113";"-3,64357";"0";"0";"0";"0";"0";"0";"32,13399";"32,57719";"32,35559";"0";"0";"0";"27,075";
"09/01/2002 22:00:00";"0";"0,712023";"-3,346429";"0";"0";"0";"0";"0";"0";"31,40113";"31,78139";"31,59126";"0";"0";"0";"26,775";
"09/01/2002 23:00:00";"0";"0,711219";"-3,11862";"0";"0";"0";"0";"0";"0";"30,69367";"31,03973";"30,8667";"0";"0";"0";"26,4";
"10/01/2002";"0";"0,710424";"-2,883484";"0";"0";"0";"0";"0";"0";"30,02713";"30,34701";"30,18707";"0";"0";"0";"26,075";
"10/01/2002 01:00:00";"0";"0,709663";"-2,660632";"0";"0";"0";"0";"0";"0";"29,40714";"29,70169";"29,55442";"0";"0";"0";"25,775";
"10/01/2002 02:00:00";"0";"0,708857";"-2,528294";"0";"0";"0";"0";"0";"0";"28,84181";"29,0877";"28,96476";"0";"0";"0";"25,4";
"10/01/2002 03:00:00";"0";"0,708166";"-2,319828";"0";"0";"0";"0";"0";"0";"28,21572";"28,49232";"28,35402";"0";"0";"0";"25,075";
"10/01/2002 04:00:00";"0";"0,707839";"-2,342312";"0";"0";"0";"0";"0";"0";"27,64128";"27,91599";"27,77864";"0";"0";"0";"24,475";
"10/01/2002 05:00:00";"0";"0,707907";"-2,37341";"0";"0";"0";"0";"0";"0";"27,05387";"27,34102";"27,19744";"0";"0";"0";"23,85";
"10/01/2002 06:00:00";"0";"0,708161";"-2,454596";"0";"0";"0";"0";"1,851307";"0";"26,48421";"26,80227";"26,64324";"0";"0";"0";"23,175";
"10/01/2002 07:00:00";"0";"0,704496";"-1,421607";"0";"0";"0";"0";"9,68655";"0";"26,35135";"26,64328";"26,49731";"0";"0";"0";"24,5";
"10/01/2002 08:00:00";"-46,46115";"0,695245";"1,588618";"-81,25896";"20,86597";"12,27962";"14,39039";"19,76758";"-45,31099";"24,04299";"27,44017";"25,74158";"12,27962";"20,86597";"44,4038";"26,5";
"10/01/2002 09:00:00";"-56,84722";"0,690104";"2,993353";"-70,64587";"20,86597";"12,27962";"15,71474";"29,46894";"-56,84722";"24";"28,87606";"26,43803";"12,27962";"20,86597";"38,6043";"28,5";
"10/01/2002 10:00:00";"-68,28762";"0,68743";"3,842308";"-81,00463";"20,86597";"12,27962";"15,71474";"36,07917";"-68,28762";"24";"30,75632";"27,37816";"12,27962";"20,86597";"44,26483";"29,75";
"10/01/2002 11:00:00";"-82,52541";"0,685543";"4,518136";"-98,88224";"20,86597";"12,27962";"15,71474";"42,14222";"-82,52541";"24";"32,69179";"28,3459";"12,27962";"20,86597";"54,03401";"30,75";
"10/01/2002 12:00:00";"0";"0,702113";"-0,085417";"0";"0";"0";"0";"46,98";"0";"31,6997";"34,48683";"33,09327";"0";"0";"0";"31,75";
"10/01/2002 13:00:00";"-102,6163";"0,685083";"4,963802";"-146,8792";"20,86597";"12,27962";"9,139451";"52,24949";"-97,67567";"24,35306";"36,32711";"30,34008";"12,27962";"20,86597";"80,26183";"31,775";
"10/01/2002 14:00:00";"-126,1398";"0,68474";"4,930291";"-148,9037";"20,86597";"12,27962";"15,65287";"65,9734";"-125,8142";"24,02859";"37,35798";"30,69328";"12,27962";"20,86597";"81,36814";"31,4";
"10/01/2002 15:00:00";"-131,7957";"0,685437";"4,726718";"-155,3558";"20,86597";"12,27962";"15,70056";"58,53594";"-131,7185";"24,00665";"38,15229";"31,07947";"12,27962";"20,86597";"84,89387";"31,075";
"10/01/2002 16:00:00";"-133,6158";"0,686811";"4,32739";"-157,3807";"20,86597";"12,27962";"15,71139";"47,15698";"-133,5973";"24,00158";"38,1954";"31,09849";"12,27962";"20,86597";"86,00036";"30,475";
"10/01/2002 17:00:00";"-127,5179";"0,688244";"3,906987";"-150,4523";"20,86597";"12,27962";"15,71395";"27,95525";"-127,5136";"24,00036";"37,31932";"30,65984";"12,27962";"20,86597";"82,21439";"29,85";
"10/01/2002 18:00:00";"0";"0,710969";"-2,658337";"0";"0";"0";"0";"3,337895";"0";"32,85108";"35,81458";"34,33283";"0";"0";"0";"29,175";
"10/01/2002 19:00:00";"0";"0,712825";"-3,611973";"0";"0";"0";"0";"0";"0";"33,52082";"34,96873";"34,24478";"0";"0";"0";"28,475";
"10/01/2002 20:00:00";"0";"0,713877";"-3,910611";"0";"0";"0";"0";"0";"0";"33,31581";"33,96293";"33,63937";"0";"0";"0";"27,85";
"10/01/2002 21:00:00";"0";"0,713951";"-3,862902";"0";"0";"0";"0";"0";"0";"32,55498";"33,02916";"32,79207";"0";"0";"0";"27,175";
"10/01/2002 22:00:00";"0";"0,712459";"-3,445788";"0";"0";"0";"0";"0";"0";"31,77949";"32,17619";"31,97784";"0";"0";"0";"27";
"10/01/2002 23:00:00";"0";"0,710812";"-2,971609";"0";"0";"0";"0";"0";"0";"31,09872";"31,42328";"31,261";"0";"0";"0";"27";
"11/01/2002";"0";"0,708989";"-2,55263";"0";"0";"0";"0";"0";"0";"30,49608";"30,77074";"30,63341";"0";"0";"0";"27";
"11/01/2002 01:00:00";"0";"0,707337";"-2,178447";"0";"0";"0";"0";"0";"0";"29,96017";"30,2077";"30,08393";"0";"0";"0";"27";
"11/01/2002 02:00:00";"0";"0,706265";"-1,861454";"0";"0";"0";"0";"0";"0";"29,50458";"29,71746";"29,61102";"0";"0";"0";"27";
"11/01/2002 03:00:00";"0";"0,705327";"-1,583967";"0";"0";"0";"0";"0";"0";"29,10506";"29,28588";"29,19547";"0";"0";"0";"27";
"11/01/2002 04:00:00";"0";"0,704939";"-1,472349";"0";"0";"0";"0";"0";"0";"28,71781";"28,88644";"28,80213";"0";"0";"0";"26,775";
"11/01/2002 05:00:00";"0";"0,704875";"-1,453015";"0";"0";"0";"0";"0";"0";"28,31239";"28,48349";"28,39794";"0";"0";"0";"26,4";
"11/01/2002 06:00:00";"0";"0,704736";"-1,409379";"0";"0";"0";"0";"2,060355";"0";"27,92096";"28,11435";"28,01765";"0";"0";"0";"26,075";
"11/01/2002 07:00:00";"0";"0,7031";"-0,921562";"0";"0";"0";"0";"9,116218";"0";"27,89878";"28,14481";"28,02179";"0";"0";"0";"26,75";
"11/01/2002 08:00:00";"-56,81184";"0,695717";"1,865674";"-116,3215";"20,86597";"12,27962";"13,45965";"15,62412";"-54,10252";"24,88338";"28,8476";"26,86549";"12,27962";"20,86597";"63,56365";"27,75";
"11/01/2002 09:00:00";"-63,63239";"0,690638";"3,164053";"-93,32131";"20,86597";"12,27962";"15,71472";"26,20686";"-63,63234";"24";"29,99058";"26,99529";"12,27962";"20,86597";"50,99525";"28,75";
"11/01/2002 10:00:00";"-76,38595";"0,688942";"3,688603";"-105,0434";"20,86597";"12,27962";"15,71474";"34,75244";"-76,38594";"24";"31,88654";"27,94327";"12,27962";"20,86597";"57,40075";"29,525";
"11/01/2002 11:00:00";"-90,74712";"0,687498";"4,109713";"-116,6424";"20,86597";"12,27962";"15,71474";"38,75489";"-90,74712";"24";"33,78812";"28,89406";"12,27962";"20,86597";"63,73902";"30,15";
"11/01/2002 12:00:00";"0";"0,706222";"-1,26715";"0";"0";"0";"0";"52,66172";"0";"32,49641";"35,67072";"34,08356";"0";"0";"0";"30,825";
"11/01/2002 13:00:00";"-114,5073";"0,686678";"4,506634";"-159,0353";"20,86597";"12,27962";"8,394505";"61,16341";"-109,1227";"24,46908";"37,74119";"31,10513";"12,27962";"20,86597";"86,90453";"31,225";
"11/01/2002 14:00:00";"-136,1303";"0,684274";"5,064137";"-157,5673";"20,86597";"12,27962";"15,68585";"64,24168";"-135,9702";"24,01378";"38,35582";"31,1848";"12,27962";"20,86597";"86,10237";"31,6";
"11/01/2002 15:00:00";"-139,3639";"0,683516";"5,286457";"-163,0281";"20,86597";"12,27962";"15,70771";"63,64981";"-139,3242";"24,00337";"38,77744";"31,39041";"12,27962";"20,86597";"89,08638";"31,925";
"11/01/2002 16:00:00";"-138,3737";"0,684544";"4,98855";"-161,5885";"20,86597";"12,27962";"15,713";"49,99757";"-138,364";"24,00083";"38,48244";"31,24163";"12,27962";"20,86597";"88,29971";"31,475";
"11/01/2002 17:00:00";"-129,5569";"0,685976";"4,571437";"-152,1336";"20,86597";"12,27962";"15,71432";"26,01244";"-129,5546";"24,00019";"37,32912";"30,66466";"12,27962";"20,86597";"83,13311";"30,85";
"11/01/2002 18:00:00";"0";"0,708952";"-2,053583";"0";"0";"0";"0";"3,368727";"0";"32,99052";"35,78465";"34,38759";"0";"0";"0";"30,175";
"11/01/2002 19:00:00";"0";"0,710912";"-3,033228";"0";"0";"0";"0";"0";"0";"33,70738";"34,97971";"34,34354";"0";"0";"0";"29,475";
"11/01/2002 20:00:00";"0";"0,711722";"-3,376604";"0";"0";"0";"0";"0";"0";"33,57121";"34,0513";"33,81125";"0";"0";"0";"28,85";
"11/01/2002 21:00:00";"0";"0,712249";"-3,351206";"0";"0";"0";"0";"0";"0";"32,84475";"33,21456";"33,02966";"0";"0";"0";"28,175";
"11/01/2002 22:00:00";"0";"0,711308";"-3,104769";"0";"0";"0";"0";"0";"0";"32,08137";"32,43375";"32,25756";"0";"0";"0";"27,775";
"11/01/2002 23:00:00";"0";"0,710539";"-2,891173";"0";"0";"0";"0";"0";"0";"31,39284";"31,71829";"31,55556";"0";"0";"0";"27,4";
"12/01/2002";"0";"0,709812";"-2,678127";"0";"0";"0";"0";"0";"0";"30,75641";"31,05736";"30,90689";"0";"0";"0";"27,075";
"12/01/2002 01:00:00";"0";"0,708314";"-2,476686";"0";"0";"0";"0";"0";"0";"30,16292";"30,44861";"30,30577";"0";"0";"0";"26,775";
"12/01/2002 02:00:00";"0";"0,707843";"-2,3498";"0";"0";"0";"0";"0";"0";"29,60145";"29,88536";"29,7434";"0";"0";"0";"26,4";
"12/01/2002 03:00:00";"0";"0,707383";"-2,216981";"0";"0";"0";"0";"0";"0";"29,08238";"29,35351";"29,21794";"0";"0";"0";"26,075";
"12/01/2002 04:00:00";"0";"0,706519";"-1,951645";"0";"0";"0";"0";"0";"0";"28,62578";"28,86778";"28,74678";"0";"0";"0";"26";
"12/01/2002 05:00:00";"0";"0,705612";"-1,675395";"0";"0";"0";"0";"0";"0";"28,22927";"28,43387";"28,33157";"0";"0";"0";"26";
"12/01/2002 06:00:00";"0";"0,704825";"-1,438511";"0";"0";"0";"0";"1,693793";"0";"27,88926";"28,08241";"27,98583";"0";"0";"0";"26";
"12/01/2002 07:00:00";"0";"0,70503";"-1,489069";"0";"0";"0";"0";"8,429879";"0";"27,73508";"28,02015";"27,87762";"0";"0";"0";"25,775";
"12/01/2002 08:00:00";"-53,67092";"0,700702";"0,35841";"-108,8527";"20,86597";"12,27962";"13,60636";"16,65285";"-51,34034";"24,71136";"28,49209";"26,60172";"12,27962";"20,86597";"59,48235";"25,4";
"12/01/2002 09:00:00";"-56,37036";"0,699122";"0,629177";"-83,97504";"20,86597";"12,27962";"15,71464";"25,6085";"-56,37006";"24,00003";"29,06432";"26,53218";"12,27962";"20,86597";"45,888";"25,075";
"12/01/2002 10:00:00";"-64,09927";"0,695867";"1,616781";"-91,5595";"20,86597";"12,27962";"15,71473";"37,64454";"-64,09924";"24";"30,19096";"27,09548";"12,27962";"20,86597";"50,03251";"26,5";
"12/01/2002 11:00:00";"-75,35636";"0,691224";"2,987508";"-101,0803";"20,86597";"12,27962";"15,71474";"44,91842";"-75,35636";"24";"31,72233";"27,86116";"12,27962";"20,86597";"55,23512";"28,5";
"12/01/2002 12:00:00";"0";"0,703173";"-0,36841";"0";"0";"0";"0";"52,39028";"0";"30,86211";"33,5379";"32,20001";"0";"0";"0";"30,5";
"12/01/2002 13:00:00";"0";"0,708461";"-2,028415";"0";"0";"0";"0";"52,46425";"0";"34,01419";"35,58627";"34,80023";"0";"0";"0";"31,225";
"12/01/2002 14:00:00";"0";"0,711496";"-2,987932";"0";"0";"0";"0";"62,62206";"0";"35,79724";"37,42031";"36,60878";"0";"0";"0";"31,6";
"12/01/2002 15:00:00";"0";"0,713311";"-3,604794";"0";"0";"0";"0";"51,67148";"0";"37,03012";"38,49849";"37,76431";"0";"0";"0";"31,925";
"12/01/2002 16:00:00";"0";"0,715554";"-4,538227";"0";"0";"0";"0";"50,86666";"0";"37,48225";"39,12901";"38,30563";"0";"0";"0";"31,025";
"12/01/2002 17:00:00";"0";"0,718392";"-5,42516";"0";"0";"0";"0";"32,43428";"0";"37,37001";"38,83083";"38,10042";"0";"0";"0";"29,65";
"12/01/2002 18:00:00";"0";"0,720525";"-5,801466";"0";"0";"0";"0";"5,965941";"0";"36,55588";"37,54235";"37,04911";"0";"0";"0";"28,325";
"12/01/2002 19:00:00";"0";"0,719354";"-5,464635";"0";"0";"0";"0";"0";"0";"35,50354";"36,07629";"35,78992";"0";"0";"0";"27,775";
"12/01/2002 20:00:00";"0";"0,717793";"-4,970599";"0";"0";"0";"0";"0";"0";"34,39981";"34,85827";"34,62904";"0";"0";"0";"27,4";
"12/01/2002 21:00:00";"0";"0,715998";"-4,519143";"0";"0";"0";"0";"0";"0";"33,40945";"33,81065";"33,61005";"0";"0";"0";"27,075";
"12/01/2002 22:00:00";"0";"0,714506";"-4,079231";"0";"0";"0";"0";"0";"0";"32,47274";"32,88642";"32,67958";"0";"0";"0";"26,775";
"12/01/2002 23:00:00";"0";"0,713503";"-3,782211";"0";"0";"0";"0";"0";"0";"31,66469";"32,06004";"31,86236";"0";"0";"0";"26,4";
"13/01/2002";"0";"0,712588";"-3,507707";"0";"0";"0";"0";"0";"0";"30,9393";"31,3171";"31,1282";"0";"0";"0";"26,075";
"13/01/2002 01:00:00";"0";"0,711853";"-3,303312";"0";"0";"0";"0";"0";"0";"30,26502";"30,62863";"30,44682";"0";"0";"0";"25,7";
"13/01/2002 02:00:00";"0";"0,711103";"-3,090148";"0";"0";"0";"0";"0";"0";"29,62965";"29,97686";"29,80326";"0";"0";"0";"25,375";
"13/01/2002 03:00:00";"0";"0,710558";"-2,931215";"0";"0";"0";"0";"0";"0";"29,02177";"29,35689";"29,18933";"0";"0";"0";"25";
"13/01/2002 04:00:00";"0";"0,709183";"-2,758823";"0";"0";"0";"0";"0";"0";"28,43427";"28,76084";"28,59756";"0";"0";"0";"24,675";
"13/01/2002 05:00:00";"0";"0,706588";"-1,966459";"0";"0";"0";"0";"0";"0";"27,98224";"28,22345";"28,10285";"0";"0";"0";"25,35";
"13/01/2002 06:00:00";"0";"0,7037";"-1,081975";"0";"0";"0";"0";"1,913347";"0";"27,72424";"27,85856";"27,7914";"0";"0";"0";"26,35";
"13/01/2002 07:00:00";"0";"0,701563";"-0,438411";"0";"0";"0";"0";"8,485444";"0";"27,80442";"27,94045";"27,87243";"0";"0";"0";"27,35";
"13/01/2002 08:00:00";"0";"0,700661";"-0,04367";"0";"0";"0";"0";"12,56371";"0";"28,23737";"28,41256";"28,32496";"0";"0";"0";"28,35";
"13/01/2002 09:00:00";"0";"0,700735";"0,061166";"0";"0";"0";"0";"22,93159";"0";"29,08602";"29,46826";"29,27714";"0";"0";"0";"29,35";
"13/01/2002 10:00:00";"0";"0,702392";"-0,411841";"0";"0";"0";"0";"34,47736";"0";"30,17098";"31,04996";"30,61047";"0";"0";"0";"29,75";
